channel,id,has_audio,dynamic,time,x,y,z
19,POE_LdGTStem L,True,True,195.7,1.0,0.716271,0.175
19,POE_LdGTStem L,True,True,195.71,1.0,0.714254,0.175
19,POE_LdGTStem L,True,True,195.72,1.0,0.712237,0.175
19,POE_LdGTStem L,True,True,195.73,1.0,0.710219,0.175
19,POE_LdGTStem L,True,True,195.74,1.0,0.708202,0.175
19,POE_LdGTStem L,True,True,195.75,1.0,0.706184,0.175
19,POE_LdGTStem L,True,True,195.77,1.0,0.704166,0.175
19,POE_LdGTStem L,True,True,195.78,1.0,0.702149,0.175
19,POE_LdGTStem L,True,True,195.79,1.0,0.700131,0.175
19,POE_LdGTStem L,True,True,195.8,1.0,0.698113,0.175
19,POE_LdGTStem L,True,True,195.81,1.0,0.696094,0.175
19,POE_LdGTStem L,True,True,195.82,1.0,0.694076,0.175
19,POE_LdGTStem L,True,True,195.83,1.0,0.692058,0.175
19,POE_LdGTStem L,True,True,195.84,1.0,0.69004,0.175
19,POE_LdGTStem L,True,True,195.85,1.0,0.688021,0.175
19,POE_LdGTStem L,True,True,195.86,1.0,0.686002,0.175
19,POE_LdGTStem L,True,True,195.87,1.0,0.683984,0.175
19,POE_LdGTStem L,True,True,195.88,1.0,0.681965,0.175
19,POE_LdGTStem L,True,True,195.89,1.0,0.679946,0.175
19,POE_LdGTStem L,True,True,195.9,1.0,0.677927,0.175
19,POE_LdGTStem L,True,True,195.91,1.0,0.675908,0.175
19,POE_LdGTStem L,True,True,195.93,1.0,0.673888,0.175
19,POE_LdGTStem L,True,True,195.94,1.0,0.671869,0.175
19,POE_LdGTStem L,True,True,195.95,1.0,0.66985,0.175
19,POE_LdGTStem L,True,True,195.96,1.0,0.66783,0.175
19,POE_LdGTStem L,True,True,195.97,1.0,0.66581,0.175
19,POE_LdGTStem L,True,True,195.98,1.0,0.663791,0.175
19,POE_LdGTStem L,True,True,195.99,1.0,0.661771,0.175
19,POE_LdGTStem L,True,True,196.0,1.0,0.659751,0.175
19,POE_LdGTStem L,True,True,196.01,1.0,0.657731,0.175
19,POE_LdGTStem L,True,True,196.02,1.0,0.655711,0.175
19,POE_LdGTStem L,True,True,196.03,1.0,0.65369,0.175
19,POE_LdGTStem L,True,True,196.04,1.0,0.65167,0.175
19,POE_LdGTStem L,True,True,196.05,1.0,0.64965,0.175
19,POE_LdGTStem L,True,True,196.06,1.0,0.647629,0.175
19,POE_LdGTStem L,True,True,196.07,1.0,0.645608,0.175
19,POE_LdGTStem L,True,True,196.09,1.0,0.643588,0.175
19,POE_LdGTStem L,True,True,196.1,1.0,0.641567,0.175
19,POE_LdGTStem L,True,True,196.11,1.0,0.639546,0.175
19,POE_LdGTStem L,True,True,196.12,1.0,0.637525,0.175
19,POE_LdGTStem L,True,True,196.13,1.0,0.635504,0.175
19,POE_LdGTStem L,True,True,196.14,1.0,0.633483,0.175
19,POE_LdGTStem L,True,True,196.15,1.0,0.631461,0.175
19,POE_LdGTStem L,True,True,196.16,1.0,0.62944,0.175
19,POE_LdGTStem L,True,True,196.17,1.0,0.627418,0.175
19,POE_LdGTStem L,True,True,196.18,1.0,0.625396,0.175
19,POE_LdGTStem L,True,True,196.19,1.0,0.623375,0.175
19,POE_LdGTStem L,True,True,196.2,1.0,0.621353,0.175
19,POE_LdGTStem L,True,True,196.21,1.0,0.619331,0.175
19,POE_LdGTStem L,True,True,196.22,1.0,0.617309,0.175
19,POE_LdGTStem L,True,True,196.23,1.0,0.615287,0.175
19,POE_LdGTStem L,True,True,196.25,1.0,0.613264,0.175
19,POE_LdGTStem L,True,True,196.26,1.0,0.611242,0.175
19,POE_LdGTStem L,True,True,196.27,1.0,0.609219,0.175
19,POE_LdGTStem L,True,True,196.28,1.0,0.607197,0.175
19,POE_LdGTStem L,True,True,196.29,1.0,0.605174,0.175
19,POE_LdGTStem L,True,True,196.3,1.0,0.603151,0.175
19,POE_LdGTStem L,True,True,196.31,1.0,0.601129,0.175
19,POE_LdGTStem L,True,True,196.32,1.0,0.599106,0.175
19,POE_LdGTStem L,True,True,196.33,1.0,0.597082,0.175
19,POE_LdGTStem L,True,True,196.34,1.0,0.595059,0.175
19,POE_LdGTStem L,True,True,196.35,1.0,0.593036,0.175
19,POE_LdGTStem L,True,True,196.36,1.0,0.591013,0.175
19,POE_LdGTStem L,True,True,196.37,1.0,0.588989,0.175
19,POE_LdGTStem L,True,True,196.38,1.0,0.586966,0.175
19,POE_LdGTStem L,True,True,196.39,1.0,0.584942,0.175
19,POE_LdGTStem L,True,True,196.41,1.0,0.582918,0.175
19,POE_LdGTStem L,True,True,196.42,1.0,0.580894,0.175
19,POE_LdGTStem L,True,True,196.43,1.0,0.57887,0.175
19,POE_LdGTStem L,True,True,196.44,1.0,0.576846,0.175
19,POE_LdGTStem L,True,True,196.45,1.0,0.574822,0.175
19,POE_LdGTStem L,True,True,196.46,1.0,0.572798,0.175
19,POE_LdGTStem L,True,True,196.47,1.0,0.570773,0.175
19,POE_LdGTStem L,True,True,196.48,1.0,0.568749,0.175
19,POE_LdGTStem L,True,True,196.49,1.0,0.566724,0.175
19,POE_LdGTStem L,True,True,196.5,1.0,0.564699,0.175
19,POE_LdGTStem L,True,True,196.51,1.0,0.562675,0.175
19,POE_LdGTStem L,True,True,196.52,1.0,0.56065,0.175
19,POE_LdGTStem L,True,True,196.53,1.0,0.558625,0.175
19,POE_LdGTStem L,True,True,196.54,1.0,0.5566,0.175
19,POE_LdGTStem L,True,True,196.55,1.0,0.554574,0.175
19,POE_LdGTStem L,True,True,196.57,1.0,0.552549,0.175
19,POE_LdGTStem L,True,True,196.58,1.0,0.550524,0.175
19,POE_LdGTStem L,True,True,196.59,1.0,0.548498,0.175
19,POE_LdGTStem L,True,True,196.6,1.0,0.546473,0.175
19,POE_LdGTStem L,True,True,196.61,1.0,0.544447,0.175
19,POE_LdGTStem L,True,True,196.62,1.0,0.542421,0.175
19,POE_LdGTStem L,True,True,196.63,1.0,0.540395,0.175
19,POE_LdGTStem L,True,True,196.64,1.0,0.538369,0.175
19,POE_LdGTStem L,True,True,196.65,1.0,0.536343,0.175
19,POE_LdGTStem L,True,True,196.66,1.0,0.534317,0.175
19,POE_LdGTStem L,True,True,196.67,1.0,0.532291,0.175
19,POE_LdGTStem L,True,True,196.68,1.0,0.530264,0.175
19,POE_LdGTStem L,True,True,196.69,1.0,0.528238,0.175
19,POE_LdGTStem L,True,True,196.7,1.0,0.526211,0.175
19,POE_LdGTStem L,True,True,196.71,1.0,0.524184,0.175
19,POE_LdGTStem L,True,True,196.73,1.0,0.522157,0.175
19,POE_LdGTStem L,True,True,196.74,1.0,0.52013,0.175
19,POE_LdGTStem L,True,True,196.75,1.0,0.518103,0.175
19,POE_LdGTStem L,True,True,196.76,1.0,0.516076,0.175
19,POE_LdGTStem L,True,True,196.77,1.0,0.514049,0.175
19,POE_LdGTStem L,True,True,196.78,1.0,0.512022,0.175
19,POE_LdGTStem L,True,True,196.79,1.0,0.509994,0.175
19,POE_LdGTStem L,True,True,196.8,1.0,0.507967,0.175
19,POE_LdGTStem L,True,True,196.81,1.0,0.505939,0.175
19,POE_LdGTStem L,True,True,196.82,1.0,0.503911,0.175
19,POE_LdGTStem L,True,True,196.83,1.0,0.501884,0.175
19,POE_LdGTStem L,True,True,196.84,1.0,0.499856,0.175
19,POE_LdGTStem L,True,True,196.85,1.0,0.497828,0.175
19,POE_LdGTStem L,True,True,196.86,1.0,0.495799,0.175
19,POE_LdGTStem L,True,True,196.87,1.0,0.493771,0.175
19,POE_LdGTStem L,True,True,196.89,1.0,0.491743,0.175
19,POE_LdGTStem L,True,True,196.9,1.0,0.489714,0.175
19,POE_LdGTStem L,True,True,196.91,1.0,0.487686,0.175
19,POE_LdGTStem L,True,True,196.92,1.0,0.485657,0.175
19,POE_LdGTStem L,True,True,196.93,1.0,0.483629,0.175
19,POE_LdGTStem L,True,True,196.94,1.0,0.4816,0.175
19,POE_LdGTStem L,True,True,196.95,1.0,0.479571,0.175
19,POE_LdGTStem L,True,True,196.96,1.0,0.477542,0.175
19,POE_LdGTStem L,True,True,196.97,1.0,0.475513,0.175
19,POE_LdGTStem L,True,True,196.98,1.0,0.473483,0.175
19,POE_LdGTStem L,True,True,196.99,1.0,0.471454,0.175
19,POE_LdGTStem L,True,True,197.0,1.0,0.469424,0.175
19,POE_LdGTStem L,True,True,197.01,1.0,0.467395,0.175
19,POE_LdGTStem L,True,True,197.02,1.0,0.465365,0.175
19,POE_LdGTStem L,True,True,197.03,1.0,0.463335,0.175
19,POE_LdGTStem L,True,True,197.05,1.0,0.461306,0.175
19,POE_LdGTStem L,True,True,197.06,1.0,0.459276,0.175
19,POE_LdGTStem L,True,True,197.07,1.0,0.457245,0.175
19,POE_LdGTStem L,True,True,197.08,1.0,0.455215,0.175
19,POE_LdGTStem L,True,True,197.09,1.0,0.453185,0.175
19,POE_LdGTStem L,True,True,197.1,1.0,0.451155,0.175
19,POE_LdGTStem L,True,True,197.11,1.0,0.449124,0.175
19,POE_LdGTStem L,True,True,197.12,1.0,0.447093,0.175
19,POE_LdGTStem L,True,True,197.13,1.0,0.445063,0.175
19,POE_LdGTStem L,True,True,197.14,1.0,0.443032,0.175
19,POE_LdGTStem L,True,True,197.15,1.0,0.441001,0.175
19,POE_LdGTStem L,True,True,197.16,1.0,0.43897,0.175
19,POE_LdGTStem L,True,True,197.17,1.0,0.436939,0.175
19,POE_LdGTStem L,True,True,197.18,1.0,0.434908,0.175
19,POE_LdGTStem L,True,True,197.19,1.0,0.432876,0.175
19,POE_LdGTStem L,True,True,197.21,1.0,0.430845,0.175
19,POE_LdGTStem L,True,True,197.22,1.0,0.428814,0.175
19,POE_LdGTStem L,True,True,197.23,1.0,0.426782,0.175
19,POE_LdGTStem L,True,True,197.24,1.0,0.42475,0.175
19,POE_LdGTStem L,True,True,197.25,1.0,0.422718,0.175
19,POE_LdGTStem L,True,True,197.26,1.0,0.420687,0.175
19,POE_LdGTStem L,True,True,197.27,1.0,0.418655,0.175
19,POE_LdGTStem L,True,True,197.28,1.0,0.416622,0.175
19,POE_LdGTStem L,True,True,197.29,1.0,0.41459,0.175
19,POE_LdGTStem L,True,True,197.3,1.0,0.412558,0.175
19,POE_LdGTStem L,True,True,197.31,1.0,0.410525,0.175
19,POE_LdGTStem L,True,True,197.32,1.0,0.408493,0.175
19,POE_LdGTStem L,True,True,197.33,1.0,0.40646,0.175
19,POE_LdGTStem L,True,True,197.34,1.0,0.404428,0.175
19,POE_LdGTStem L,True,True,197.35,1.0,0.402395,0.175
19,POE_LdGTStem L,True,True,197.37,1.0,0.400362,0.175
19,POE_LdGTStem L,True,True,197.38,1.0,0.398329,0.175
19,POE_LdGTStem L,True,True,197.39,1.0,0.396296,0.175
19,POE_LdGTStem L,True,True,197.4,1.0,0.394262,0.175
19,POE_LdGTStem L,True,True,197.41,1.0,0.392229,0.175
19,POE_LdGTStem L,True,True,197.42,1.0,0.390196,0.175
19,POE_LdGTStem L,True,True,197.43,1.0,0.388162,0.175
19,POE_LdGTStem L,True,True,197.44,1.0,0.386128,0.175
19,POE_LdGTStem L,True,True,197.45,1.0,0.384095,0.175
19,POE_LdGTStem L,True,True,197.46,1.0,0.382061,0.175
19,POE_LdGTStem L,True,True,197.47,1.0,0.380027,0.175
19,POE_LdGTStem L,True,True,197.48,1.0,0.377993,0.175
19,POE_LdGTStem L,True,True,197.49,1.0,0.375959,0.175
19,POE_LdGTStem L,True,True,197.5,1.0,0.373924,0.175
19,POE_LdGTStem L,True,True,197.51,1.0,0.37189,0.175
19,POE_LdGTStem L,True,True,197.53,1.0,0.369856,0.175
19,POE_LdGTStem L,True,True,197.54,1.0,0.367821,0.175
19,POE_LdGTStem L,True,True,197.55,1.0,0.365786,0.175
19,POE_LdGTStem L,True,True,197.56,1.0,0.363752,0.175
19,POE_LdGTStem L,True,True,197.57,1.0,0.361717,0.175
19,POE_LdGTStem L,True,True,197.58,1.0,0.359682,0.175
19,POE_LdGTStem L,True,True,197.59,1.0,0.357647,0.175
19,POE_LdGTStem L,True,True,197.6,1.0,0.355612,0.175
19,POE_LdGTStem L,True,True,197.61,1.0,0.353576,0.175
19,POE_LdGTStem L,True,True,197.62,1.0,0.351541,0.175
19,POE_LdGTStem L,True,True,197.63,1.0,0.349505,0.175
19,POE_LdGTStem L,True,True,197.64,1.0,0.34747,0.175
19,POE_LdGTStem L,True,True,197.65,1.0,0.345434,0.175
19,POE_LdGTStem L,True,True,197.66,1.0,0.343398,0.175
19,POE_LdGTStem L,True,True,197.67,1.0,0.341363,0.175
19,POE_LdGTStem L,True,True,197.69,1.0,0.339327,0.175
19,POE_LdGTStem L,True,True,197.7,1.0,0.33729,0.175
19,POE_LdGTStem L,True,True,197.71,1.0,0.335254,0.175
19,POE_LdGTStem L,True,True,197.72,1.0,0.333218,0.175
19,POE_LdGTStem L,True,True,197.73,1.0,0.331182,0.175
19,POE_LdGTStem L,True,True,197.74,1.0,0.329145,0.175
19,POE_LdGTStem L,True,True,197.74,1.0,0.328811,0.175
20,POE_LdGTStem R,True,True,0.0,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,189.59,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.57,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.58,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.59,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.61,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.62,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.63,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.64,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.65,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.66,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.67,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.68,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.69,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.7,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.71,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.72,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.73,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.74,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.75,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.77,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.78,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.79,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.8,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.81,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.82,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.83,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.84,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.85,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.86,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.87,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.88,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.89,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.9,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.91,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.93,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.94,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.95,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.96,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.97,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.98,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,191.99,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.0,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.01,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.02,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.03,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.04,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.05,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.06,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.07,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.09,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.1,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.11,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.12,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.13,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.14,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.15,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.16,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.17,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.18,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.19,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.2,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.21,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.22,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.23,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.25,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.26,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.27,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.28,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.29,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.3,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.31,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.32,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.33,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.34,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.35,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.36,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.37,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.38,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.39,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.41,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.42,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.43,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.44,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.45,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.46,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.47,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.48,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.48,-1.0,0.975752,0.175
20,POE_LdGTStem R,True,True,192.49,-1.0,0.97685,0.175
20,POE_LdGTStem R,True,True,192.5,-1.0,0.978908,0.175
20,POE_LdGTStem R,True,True,192.51,-1.0,0.980974,0.175
20,POE_LdGTStem R,True,True,192.52,-0.999999,0.983049,0.175
20,POE_LdGTStem R,True,True,192.53,-1.0,0.985134,0.175
20,POE_LdGTStem R,True,True,192.54,-1.0,0.987226,0.175
20,POE_LdGTStem R,True,True,192.55,-1.0,0.989328,0.175
20,POE_LdGTStem R,True,True,192.57,-1.0,0.991438,0.175
20,POE_LdGTStem R,True,True,192.58,-0.999999,0.993557,0.175
20,POE_LdGTStem R,True,True,192.59,-1.0,0.995686,0.175
20,POE_LdGTStem R,True,True,192.6,-1.0,0.997823,0.175
20,POE_LdGTStem R,True,True,192.61,-0.999999,0.999969,0.175
20,POE_LdGTStem R,True,True,192.62,-0.997879,1.0,0.175
20,POE_LdGTStem R,True,True,192.63,-0.995728,1.0,0.175
20,POE_LdGTStem R,True,True,192.64,-0.993577,1.0,0.175
20,POE_LdGTStem R,True,True,192.65,-0.991427,1.0,0.175
20,POE_LdGTStem R,True,True,192.66,-0.989276,1.0,0.175
20,POE_LdGTStem R,True,True,192.67,-0.987126,1.0,0.175
20,POE_LdGTStem R,True,True,192.68,-0.984975,1.0,0.175
20,POE_LdGTStem R,True,True,192.69,-0.982825,1.0,0.175
20,POE_LdGTStem R,True,True,192.7,-0.980675,1.0,0.175
20,POE_LdGTStem R,True,True,192.71,-0.978525,1.0,0.175
20,POE_LdGTStem R,True,True,192.73,-0.976375,1.0,0.175
20,POE_LdGTStem R,True,True,192.74,-0.974225,1.0,0.175
20,POE_LdGTStem R,True,True,192.75,-0.972076,1.0,0.175
20,POE_LdGTStem R,True,True,192.76,-0.969926,0.999999,0.175
20,POE_LdGTStem R,True,True,192.77,-0.967777,1.0,0.175
20,POE_LdGTStem R,True,True,192.78,-0.965628,1.0,0.175
20,POE_LdGTStem R,True,True,192.79,-0.963478,0.999999,0.175
20,POE_LdGTStem R,True,True,192.8,-0.961329,1.0,0.175
20,POE_LdGTStem R,True,True,192.81,-0.95918,1.0,0.175
20,POE_LdGTStem R,True,True,192.82,-0.957031,1.0,0.175
20,POE_LdGTStem R,True,True,192.83,-0.954883,1.0,0.175
20,POE_LdGTStem R,True,True,192.84,-0.952734,1.0,0.175
20,POE_LdGTStem R,True,True,192.85,-0.950585,1.0,0.175
20,POE_LdGTStem R,True,True,192.86,-0.948437,1.0,0.175
20,POE_LdGTStem R,True,True,192.87,-0.946289,1.0,0.175
20,POE_LdGTStem R,True,True,192.89,-0.944141,1.0,0.175
20,POE_LdGTStem R,True,True,192.9,-0.941993,1.0,0.175
20,POE_LdGTStem R,True,True,192.91,-0.939844,1.0,0.175
20,POE_LdGTStem R,True,True,192.92,-0.937697,1.0,0.175
20,POE_LdGTStem R,True,True,192.93,-0.935549,1.0,0.175
20,POE_LdGTStem R,True,True,192.94,-0.933401,1.0,0.175
20,POE_LdGTStem R,True,True,192.95,-0.931254,1.0,0.175
20,POE_LdGTStem R,True,True,192.96,-0.929106,1.0,0.175
20,POE_LdGTStem R,True,True,192.97,-0.926959,1.0,0.175
20,POE_LdGTStem R,True,True,192.98,-0.924812,1.0,0.175
20,POE_LdGTStem R,True,True,192.99,-0.922665,1.0,0.175
20,POE_LdGTStem R,True,True,193.0,-0.920518,1.0,0.175
20,POE_LdGTStem R,True,True,193.01,-0.918371,1.0,0.175
20,POE_LdGTStem R,True,True,193.02,-0.916224,1.0,0.175
20,POE_LdGTStem R,True,True,193.03,-0.914078,1.0,0.175
20,POE_LdGTStem R,True,True,193.05,-0.911931,1.0,0.175
20,POE_LdGTStem R,True,True,193.06,-0.909785,1.0,0.175
20,POE_LdGTStem R,True,True,193.07,-0.907639,1.0,0.175
20,POE_LdGTStem R,True,True,193.08,-0.905492,1.0,0.175
20,POE_LdGTStem R,True,True,193.09,-0.903346,1.0,0.175
20,POE_LdGTStem R,True,True,193.1,-0.9012,1.0,0.175
20,POE_LdGTStem R,True,True,193.11,-0.899055,1.0,0.175
20,POE_LdGTStem R,True,True,193.12,-0.896909,1.0,0.175
20,POE_LdGTStem R,True,True,193.13,-0.894763,1.0,0.175
20,POE_LdGTStem R,True,True,193.14,-0.892618,1.0,0.175
20,POE_LdGTStem R,True,True,193.15,-0.890472,1.0,0.175
20,POE_LdGTStem R,True,True,193.16,-0.888327,1.0,0.175
20,POE_LdGTStem R,True,True,193.17,-0.886182,1.0,0.175
20,POE_LdGTStem R,True,True,193.18,-0.884037,1.0,0.175
20,POE_LdGTStem R,True,True,193.19,-0.881892,1.0,0.175
20,POE_LdGTStem R,True,True,193.21,-0.879747,1.0,0.175
20,POE_LdGTStem R,True,True,193.22,-0.877602,1.0,0.175
20,POE_LdGTStem R,True,True,193.23,-0.875458,1.0,0.175
20,POE_LdGTStem R,True,True,193.24,-0.873313,1.0,0.175
20,POE_LdGTStem R,True,True,193.25,-0.871169,1.0,0.175
20,POE_LdGTStem R,True,True,193.26,-0.869025,1.0,0.175
20,POE_LdGTStem R,True,True,193.27,-0.86688,1.0,0.175
20,POE_LdGTStem R,True,True,193.28,-0.864736,1.0,0.175
20,POE_LdGTStem R,True,True,193.29,-0.862592,1.0,0.175
20,POE_LdGTStem R,True,True,193.3,-0.860449,1.0,0.175
20,POE_LdGTStem R,True,True,193.31,-0.858305,1.0,0.175
20,POE_LdGTStem R,True,True,193.32,-0.856161,1.0,0.175
20,POE_LdGTStem R,True,True,193.33,-0.854018,1.0,0.175
20,POE_LdGTStem R,True,True,193.34,-0.851874,1.0,0.175
20,POE_LdGTStem R,True,True,193.35,-0.849731,1.0,0.175
20,POE_LdGTStem R,True,True,193.37,-0.847588,1.0,0.175
20,POE_LdGTStem R,True,True,193.37,-0.845843,1.0,0.175
20,POE_LdGTStem R,True,True,193.38,-0.845445,1.0,0.175
20,POE_LdGTStem R,True,True,193.39,-0.843302,1.0,0.175
20,POE_LdGTStem R,True,True,193.4,-0.841159,1.0,0.175
20,POE_LdGTStem R,True,True,193.41,-0.839016,0.999999,0.175
20,POE_LdGTStem R,True,True,193.42,-0.836874,1.0,0.175
20,POE_LdGTStem R,True,True,193.43,-0.834731,0.999999,0.175
20,POE_LdGTStem R,True,True,193.44,-0.832589,1.0,0.175
20,POE_LdGTStem R,True,True,193.45,-0.830447,1.0,0.175
20,POE_LdGTStem R,True,True,193.46,-0.828305,1.0,0.175
20,POE_LdGTStem R,True,True,193.47,-0.826162,1.0,0.175
20,POE_LdGTStem R,True,True,193.48,-0.824021,1.0,0.175
20,POE_LdGTStem R,True,True,193.49,-0.821879,1.0,0.175
20,POE_LdGTStem R,True,True,193.5,-0.819737,1.0,0.175
20,POE_LdGTStem R,True,True,193.51,-0.817596,1.0,0.175
20,POE_LdGTStem R,True,True,193.53,-0.815454,1.0,0.175
20,POE_LdGTStem R,True,True,193.54,-0.813313,1.0,0.175
20,POE_LdGTStem R,True,True,193.55,-0.811171,1.0,0.175
20,POE_LdGTStem R,True,True,193.56,-0.80903,1.0,0.175
20,POE_LdGTStem R,True,True,193.57,-0.806889,1.0,0.175
20,POE_LdGTStem R,True,True,193.58,-0.804748,1.0,0.175
20,POE_LdGTStem R,True,True,193.59,-0.802607,1.0,0.175
20,POE_LdGTStem R,True,True,193.6,-0.800768,1.0,0.175
20,POE_LdGTStem R,True,True,193.6,-0.761446,1.0,0.175
20,POE_LdGTStem R,True,True,193.61,-0.45302,1.0,0.175
20,POE_LdGTStem R,True,True,193.62,-0.146898,0.999999,0.175
20,POE_LdGTStem R,True,True,193.63,0.156944,1.0,0.175
20,POE_LdGTStem R,True,True,193.64,0.458533,1.0,0.175
20,POE_LdGTStem R,True,True,193.65,0.757894,1.0,0.175
20,POE_LdGTStem R,True,True,193.66,0.975753,1.0,0.175
20,POE_LdGTStem R,True,True,193.66,0.975753,1.0,0.175
20,POE_LdGTStem R,True,True,193.67,0.975753,1.0,0.175
20,POE_LdGTStem R,True,True,193.69,0.975753,1.0,0.175
20,POE_LdGTStem R,True,True,193.7,0.975753,1.0,0.175
20,POE_LdGTStem R,True,True,193.71,0.975753,1.0,0.175
20,POE_LdGTStem R,True,True,193.72,0.975753,1.0,0.175
20,POE_LdGTStem R,True,True,193.73,0.975753,1.0,0.175
20,POE_LdGTStem R,True,True,193.74,0.975753,1.0,0.175
20,POE_LdGTStem R,True,True,193.75,0.975753,1.0,0.175
20,POE_LdGTStem R,True,True,193.76,0.975753,1.0,0.175
